what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325936050588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325936051971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1325936058705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325936060702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325936063148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325936065623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325936075130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325936085093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1325936095264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325936095515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1325936095763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325936100259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325936104577
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325936108743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325936116277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325936120253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325936127339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325936129842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1325936132056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1325936211750
