what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687602003
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687602917
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687604951
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687623915
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1318687627171
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687627569
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687628647
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1318687628685
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687629807
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318687633513
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687635207
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687635297
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687635297
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687636398
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687637539
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687639063
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687651957
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1318687653693
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1318687656690
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1318687657245
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687659692
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687659758
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1318687660936
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1318687663058
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1318687739630
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1318687745023
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687745228
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687746351
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.jdt.ui.PackageExplorer while still in the middle of activating part org.eclipse.ui.DefaultTextEditor",1318687746361
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687746512
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687747739
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1318687747775
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687769750
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687778719
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687784844
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687808453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687819286
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1318687819329
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687859382
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687860368
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687860368
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1318687861541
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687861720
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1318687861783
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687863252
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687869139
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687869365
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687874784
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1318687874803
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687881558
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687882975
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687889500
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687892561
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687893789
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318687896781
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687898526
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1318687903752
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318687905166
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1318687909986
